from,to,species_label,individuals
BE001,BE003,0590,2
BE001,FI073,0590,2
BE001,BE005,0590,2
BE001,NL092,0590,1
BE001,NL010,0590,1
BE001,FR062,0590,1
BE001,NL020,0590,1
BE001,DK071,0590,1
BE001,NL073,0590,1
BE001,FR043,0590,1
BE001,SE068,0590,1
BE001,SE037,0590,1
BE001,DK083,0590,1
BE001,NL001,0591,6
BE001,UK002,0591,3
BE001,DK011,0591,2
BE001,BE004,0591,2
BE001,UK084,0591,1
BE001,NL020,0591,1
BE001,DK012,0591,1
BE001,DK032,0591,1
BE001,NL089,0591,1
BE001,NL011,0591,1
BE001,NL009,0591,1
BE001,NL021,0591,1
BE001,NL013,0591,1
BE001,BE003,0591,1
BE001,BE002,0591,1
BE001,NL021,0592,30
BE001,NL020,0592,25
BE001,NL003,0592,14
BE001,BE004,0592,13
BE001,NL031,0592,12
BE001,BE002,0592,12
BE001,NL071,0592,11
BE001,NL001,0592,10
BE001,BE003,0592,6
BE001,NL092,0592,6
BE001,UK073,0592,3
BE001,UK074,0592,3
BE001,UK002,0592,3
BE001,NL024,0592,3
BE001,NL013,0592,3
BE001,DK047,0592,2
BE001,BE018,0592,1
BE001,FI082,0592,1
BE001,NL088,0592,1
BE001,DE023,0592,1
BE001,DE043,0592,1
BE001,DE040,0592,1
BE001,DE018,0592,1
BE001,DE317,0592,1
BE001,DE021,0592,1
BE001,NL019,0592,1
BE001,FR064,0592,1
BE001,NL016,0592,1
BE001,NL070,0592,1
BE001,BE005,0592,1
BE001,UK016,0592,1
BE001,FR052,0592,1
BE001,UK019,0592,1
BE001,NL011,0592,1
BE001,DE462,0592,1
BE001,NL032,0592,1
BE001,ES312,0592,1
BE001,UK042,0592,1
BE001,NL044,0592,1
BE001,NL068,0592,1
BE001,NL029,0592,1
BE001,BE011,0592,1
BE001,BE031,0592,1
BE001,BE004,0600,4
BE001,NO046,0600,1
BE001,BE003,0600,1
BE001,NO045,0600,1
BE001,BE002,0600,1
BE001,NL021,0600,1
BE001,FR023,0600,1
BE001,NL038,0600,1
BE001,DE291,0600,1
BE001,UK074,0600,1
BE001,IE116,0602,1
BE001,NL020,0611,2
BE001,NL001,0611,2
BE001,BE004,0611,1
BE001,NL032,0615,1
BE001,BE006,0615,1
BE001,SE073,0616,1
BE001,UK233,0634,2
BE001,UK207,0634,1
BE001,SE049,0634,1
BE001,NL001,0634,1
BE001,UK226,0634,1
BE001,UK084,0636,4
BE001,UK044,0636,3
BE001,UK119,0636,1
BE001,UK207,0636,1
BE002,UK001,0072,1
BE002,FR051,0173,1
BE002,DK109,0424,1
BE002,NL063,0450,1
BE002,NL009,0450,1
BE002,NL041,0450,1
BE002,UK077,0469,1
BE002,NL015,0485,1
BE002,NL001,0485,1
BE002,NL094,0493,1
BE002,PL013,0501,1
BE002,SE055,0512,1
BE002,UK073,0517,1
BE002,SE061,0519,1
BE002,FR012,0519,1
BE002,FR051,0519,1
BE002,FR116,0538,1
BE002,NL097,0538,1
BE002,SE052,0545,1
BE002,FR060,0554,1
BE002,BE010,0582,3
BE002,PL054,0582,2
BE002,BE012,0582,1
BE002,UK073,0582,1
BE002,UK007,0582,1
BE002,NL038,0582,1
BE002,LT054,0582,1
BE002,BE008,0582,1
BE002,FR060,0582,1
BE002,DK001,0582,1
BE002,SE061,0582,1
BE002,FI078,0582,1
BE002,DK105,0582,1
BE002,NL034,0582,1
BE002,NL032,0582,1
BE002,DE045,0582,1
BE002,NL094,0582,1
BE002,BE003,0582,1
BE002,NL021,0590,1
BE002,RU022,0590,1
BE002,SE010,0590,1
BE002,BY002,0590,1
BE002,SE045,0590,1
BE002,DK079,0590,1
BE002,DK043,0590,1
BE002,NL001,0591,8
BE002,NL021,0591,5
BE002,DK032,0591,3
BE002,NL096,0591,1
BE002,ES243,0591,1
BE002,BE003,0591,1
BE002,NL020,0591,1
BE002,NL010,0591,1
BE002,DE330,0591,1
BE002,FR023,0591,1
BE002,NL020,0592,32
BE002,NL021,0592,22
BE002,NL031,0592,11
BE002,NL003,0592,11
BE002,NL001,0592,9
BE002,BE004,0592,8
BE002,BE003,0592,6
BE002,NL071,0592,5
BE002,NL032,0592,5
BE002,NL096,0592,2
BE002,NL025,0592,2
BE002,CH006,0592,2
BE002,DE058,0592,2
BE002,UK040,0592,2
BE002,NL028,0592,2
BE002,FR234,0592,1
BE002,FR244,0592,1
BE002,NL002,0592,1
BE002,FR060,0592,1
BE002,BE012,0592,1
BE002,NL013,0592,1
BE002,NL029,0592,1
BE002,NL050,0592,1
BE002,IT170,0592,1
BE002,NL089,0592,1
BE002,DK051,0592,1
BE002,NL083,0592,1
BE002,FR063,0592,1
BE002,FR064,0592,1
BE002,NL022,0592,1
BE002,BE006,0592,1
BE002,NL082,0592,1
BE002,FR045,0592,1
BE002,NL016,0592,1
BE002,NL011,0592,1
BE002,UK019,0592,1
BE002,UK074,0592,1
BE002,BE003,0600,4
BE002,UK049,0611,1
BE002,UK084,0634,1
BE003,DE351,0007,1
BE003,FR030,0007,1
BE003,BE005,0072,5
BE003,NL034,0072,2
BE003,FR115,0072,1
BE003,BE005,0122,17
BE003,NL068,0122,3
BE003,FR064,0122,2
BE003,NL019,0122,2
BE003,DK028,0122,1
BE003,DK023,0122,1
BE003,NL044,0122,1
BE003,FR051,0122,1
BE003,FR132,0122,1
BE003,UK068,0122,1
BE003,NL096,0122,1
BE003,BE008,0122,1
BE003,UK077,0122,1
BE003,NL020,0122,1
BE003,NL024,0122,1
BE003,BE012,0122,1
BE003,BE011,0122,1
BE003,BE014,0122,1
BE003,UK046,0122,1
BE003,BE010,0122,1
BE003,DK106,0122,1
BE003,NL076,0124,2
BE003,NL019,0144,1
BE003,DK041,0158,1
BE003,BE005,0159,24
BE003,NL048,0159,7
BE003,BE004,0159,6
BE003,NL034,0159,5
BE003,NL094,0159,4
BE003,DE137,0159,3
BE003,NL001,0159,2
BE003,NL028,0159,2
BE003,NL107,0159,2
BE003,NL024,0159,2
BE003,BE017,0159,2
BE003,NL050,0159,2
BE003,BE007,0159,2
BE003,DE151,0159,2
BE003,NL055,0159,1
BE003,NL096,0159,1
BE003,PL049,0159,1
BE003,NL073,0159,1
BE003,DE068,0159,1
BE003,NL027,0159,1
BE003,DE065,0159,1
BE003,DE142,0159,1
BE003,NL056,0159,1
BE003,BE006,0159,1
BE003,DE406,0159,1
BE003,DE063,0159,1
BE003,NL009,0159,1
BE003,DE160,0159,1
BE003,DE128,0159,1
BE003,DE367,0159,1
BE003,RU070,0159,1
BE003,DE145,0159,1
BE003,NL032,0159,1
BE003,BE006,0161,1
BE003,NL043,0167,1
BE003,SE055,0173,1
BE003,BE005,0179,1
BE003,DE004,0179,1
BE003,BE017,0179,1
BE003,FI078,0179,1
BE003,DK084,0179,1
BE003,UK001,0184,13
BE003,FR045,0184,9
BE003,BE005,0184,8
BE003,DK053,0184,7
BE003,FR239,0184,5
BE003,NL039,0184,3
BE003,FR029,0184,3
BE003,NL051,0184,3
BE003,NL001,0184,3
BE003,FR109,0184,2
BE003,FR051,0184,2
BE003,DK111,0184,1
BE003,SE055,0184,1
BE003,NL002,0184,1
BE003,FR101,0184,1
BE003,FI012,0184,1
BE003,UK043,0184,1
BE003,UK052,0184,1
BE003,NL028,0184,1
BE003,FR032,0184,1
BE003,UK003,0184,1
BE003,LV054,0184,1
BE003,UK011,0184,1
BE003,RU022,0184,1
BE003,UK014,0184,1
BE003,DK094,0184,1
BE003,FR023,0184,1
BE003,IT022,0184,1
BE003,EE020,0184,1
BE003,FR235,0184,1
BE003,DE058,0184,1
BE003,DE301,0184,1
BE003,FR130,0184,1
BE003,UK275,0184,1
BE003,SE007,0184,1
BE003,IT073,0184,1
BE003,FI043,0184,1
BE003,UK112,0184,1
BE003,UK062,0184,1
BE003,DE339,0184,1
BE003,FR110,0184,1
BE003,NL025,0184,1
BE003,DK105,0184,1
BE003,FR217,0184,1
BE003,EE067,0184,1
BE003,DK043,0184,1
BE003,NL024,0184,1
BE003,RU051,0184,1
BE003,DK037,0184,1
BE003,FR234,0184,1
BE003,NL042,0184,1
BE003,NL044,0184,1
BE003,BE005,0186,149
BE003,UK001,0186,10
BE003,NL001,0186,5
BE003,DK053,0186,3
BE003,RU051,0186,2
BE003,DE024,0186,2
BE003,NL032,0186,2
BE003,NL010,0186,2
BE003,BE011,0186,2
BE003,UK016,0186,2
BE003,BE004,0186,2
BE003,DK008,0186,2
BE003,SE055,0186,2
BE003,UK040,0186,1
BE003,DK111,0186,1
BE003,NL076,0186,1
BE003,NL107,0186,1
BE003,DE289,0186,1
BE003,PL002,0186,1
BE003,DE068,0186,1
BE003,UK046,0186,1
BE003,NL041,0186,1
BE003,SE050,0186,1
BE003,UK077,0186,1
BE003,LT032,0186,1
BE003,DE287,0186,1
BE003,PL028,0186,1
BE003,RU295,0186,1
BE003,NL044,0186,1
BE003,NL051,0186,1
BE003,FR051,0186,1
BE003,FR070,0186,1
BE003,DE146,0186,1
BE003,FR062,0186,1
BE003,FR102,0186,1
BE003,FI084,0186,1
BE003,NL020,0186,1
BE003,LT002,0186,1
BE003,NL057,0186,1
BE003,RU022,0186,1
BE003,DE025,0186,1
BE003,BE010,0186,1
BE003,NL082,0186,1
BE003,EE089,0186,1
BE003,NL002,0189,2
BE003,DK041,0189,1
BE003,FR234,0189,1
BE003,FR051,0189,1
BE003,BE017,0189,1
BE003,NL094,0191,2
BE003,IT062,0191,1
BE003,IT071,0191,1
BE003,BE017,0191,1
BE003,FR104,0191,1
BE003,IT070,0191,1
BE003,RU022,0191,1
BE003,DE118,0191,1
BE003,BY036,0191,1
BE003,IT073,0191,1
BE003,FR032,0191,1
BE003,DK058,0191,1
BE003,NL038,0191,1
BE003,BE005,0191,1
BE003,NL051,0194,1
BE003,IE109,0194,1
BE003,SE060,0194,1
BE003,DK091,0194,1
BE003,FR134,0194,1
BE003,PL061,0194,1
BE003,UK105,0194,1
BE003,FR045,0194,1
BE003,IE120,0194,1
BE003,NL076,0194,1
BE003,UK007,0194,1
BE003,SE063,0194,1
BE003,PT026,0194,1
BE003,UK001,0194,1
BE003,BE005,0424,2
BE003,DE089,0424,2
BE003,DK053,0424,2
BE003,DK076,0424,1
BE003,DK110,0424,1
BE003,DE171,0424,1
BE003,DK045,0424,1
BE003,FR052,0424,1
BE003,FR051,0424,1
BE003,DE291,0424,1
BE003,DE043,0424,1
BE003,DE483,0424,1
BE003,FR054,0424,1
BE003,FR031,0424,1
BE003,SE061,0424,1
BE003,DE059,0424,1
BE003,NL078,0424,1
BE003,PT038,0424,1
BE003,FI093,0424,1
BE003,FR045,0424,1
BE003,ES037,0424,1
BE003,DE141,0424,1
BE003,NL001,0424,1
BE003,UK074,0424,1
BE003,NL096,0429,1
BE003,DK098,0429,1
BE003,BE030,0429,1
BE003,FR051,0429,1
BE003,DE630,0429,1
BE003,NL032,0450,1
BE003,NL071,0469,1
BE003,FR051,0470,1
BE003,NL020,0470,1
BE003,RU022,0470,1
BE003,NL001,0485,6
BE003,FR198,0485,1
BE003,ES270,0485,1
BE003,NL035,0485,1
BE003,ES290,0485,1
BE003,ES279,0485,1
BE003,FR051,0485,1
BE003,IS044,0485,1
BE003,FR101,0485,1
BE003,DK111,0485,1
BE003,RU010,0485,1
BE003,DK036,0485,1
BE003,DK075,0485,1
BE003,FR110,0485,1
BE003,DK053,0485,1
BE003,BE012,0493,2
BE003,FR045,0493,2
BE003,NL056,0493,2
BE003,FR060,0493,1
BE003,FR104,0493,1
BE003,FR023,0493,1
BE003,FR069,0493,1
BE003,NL019,0493,1
BE003,BE014,0493,1
BE003,NL038,0493,1
BE003,FR118,0493,1
BE003,ES166,0493,1
BE003,UK064,0493,1
BE003,BE021,0493,1
BE003,NL020,0493,1
BE003,FR053,0493,1
BE003,BE017,0493,1
BE003,FR051,0493,1
BE003,FI078,0493,1
BE003,NL094,0493,1
BE003,DE275,0493,1
BE003,PL012,0512,1
BE003,UK044,0512,1
BE003,FR051,0512,1
BE003,UK077,0512,1
BE003,SE055,0512,1
BE003,NL068,0517,3
BE003,SE055,0517,2
BE003,FR031,0517,1
BE003,NL001,0517,1
BE003,FI028,0517,1
BE003,IT203,0517,1
BE003,FI083,0517,1
BE003,PL013,0517,1
BE003,NL055,0517,1
BE003,NL009,0517,1
BE003,FR051,0518,1
BE003,ES275,0519,1
BE003,ES148,0519,1
BE003,DK111,0519,1
BE003,BE004,0519,1
BE003,FR022,0519,1
BE003,NL071,0519,1
BE003,FR014,0529,1
BE003,BE014,0538,1
BE003,FR034,0541,1
BE003,FR159,0545,1
BE003,ES238,0546,1
BE003,ES148,0546,1
BE003,NL001,0546,1
BE003,IT096,0553,1
BE003,SE061,0554,1
BE003,BE006,0554,1
BE003,FR045,0556,2
BE003,FR060,0556,1
BE003,BE005,0556,1
BE003,BE030,0556,1
BE003,ES216,0556,1
BE003,DE289,0556,1
BE003,FR176,0556,1
BE003,ES255,0556,1
BE003,NL002,0556,1
BE003,ES086,0556,1
BE003,SE061,0556,1
BE003,FR032,0556,1
BE003,NL001,0556,1
BE003,BE006,0556,1
BE003,FR026,0556,1
BE003,FR064,0556,1
BE003,BE004,0582,19
BE003,BE006,0582,12
BE003,DE304,0582,9
BE003,NL038,0582,8
BE003,BE013,0582,7
BE003,BE010,0582,6
BE003,PL015,0582,6
BE003,BE018,0582,5
BE003,DK001,0582,5
BE003,PL054,0582,5
BE003,DE289,0582,4
BE003,BE011,0582,4
BE003,NL020,0582,4
BE003,BE005,0582,4
BE003,NL076,0582,4
BE003,NL028,0582,4
BE003,BE009,0582,3
BE003,NL052,0582,3
BE003,BE017,0582,3
BE003,BE023,0582,3
BE003,FI081,0582,2
BE003,FI043,0582,2
BE003,FI042,0582,2
BE003,DE275,0582,2
BE003,UK074,0582,2
BE003,NL042,0582,2
BE003,UK068,0582,2
BE003,NL044,0582,2
BE003,FR045,0582,2
BE003,FI083,0582,2
BE003,FR062,0582,2
BE003,NL031,0582,2
BE003,NL051,0582,2
BE003,FR023,0582,2
BE003,NL001,0582,2
BE003,NL041,0582,2
BE003,DK111,0582,2
BE003,NL024,0582,2
BE003,NL056,0582,2
BE003,LT002,0582,2
BE003,SE060,0582,1
BE003,LT020,0582,1
BE003,LT032,0582,1
BE003,DE630,0582,1
BE003,DE160,0582,1
BE003,FI059,0582,1
BE003,NL065,0582,1
BE003,ES196,0582,1
BE003,BE008,0582,1
BE003,SE026,0582,1
BE003,FR030,0582,1
BE003,DK105,0582,1
BE003,EE059,0582,1
BE003,NL094,0582,1
BE003,NO044,0582,1
BE003,LV052,0582,1
BE003,NL054,0582,1
BE003,FI056,0582,1
BE003,BE019,0582,1
BE003,DE008,0582,1
BE003,DE316,0582,1
BE003,NL086,0582,1
BE003,FI069,0582,1
BE003,NL053,0582,1
BE003,FR070,0582,1
BE003,NL021,0582,1
BE003,UK065,0582,1
BE003,DE293,0582,1
BE003,NL058,0582,1
BE003,CZ007,0582,1
BE003,PL001,0582,1
BE003,PL051,0582,1
BE003,DK047,0582,1
BE003,NL089,0582,1
BE003,DK091,0582,1
BE003,NL068,0582,1
BE003,NL071,0582,1
BE003,NL033,0582,1
BE003,DE026,0582,1
BE003,FI062,0582,1
BE003,LT009,0582,1
BE003,DE022,0582,1
BE003,LT036,0582,1
BE003,DK053,0582,1
BE003,NL032,0582,1
BE003,LV004,0582,1
BE003,DE476,0582,1
BE003,DK117,0582,1
BE003,FI078,0582,1
BE003,DK130,0582,1
BE003,UK016,0582,1
BE003,UK043,0582,1
BE003,LT003,0582,1
BE003,BY023,0582,1
BE003,NL098,0582,1
BE003,SE052,0582,1
BE003,DE307,0582,1
BE003,SE033,0582,1
BE003,DK086,0582,1
BE003,DE330,0582,1
BE003,FI086,0582,1
BE003,FI071,0582,1
BE003,SE061,0582,1
BE003,DE091,0582,1
BE003,FI077,0582,1
BE003,IT064,0582,1
BE003,UK057,0582,1
BE003,FI044,0582,1
BE003,EE067,0582,1
BE003,DE040,0582,1
BE003,NL002,0582,1
BE003,FR177,0582,1
BE003,SE063,0582,1
BE003,DK076,0590,2
BE003,BE010,0590,2
BE003,DE058,0590,2
BE003,NL071,0590,1
BE003,DK105,0590,1
BE003,NO024,0590,1
BE003,NL068,0590,1
BE003,BE018,0590,1
BE003,DE063,0590,1
BE003,DK130,0590,1
BE003,NL089,0590,1
BE003,NL001,0590,1
BE003,DK043,0590,1
BE003,NL019,0590,1
BE003,BE004,0590,1
BE003,DE036,0590,1
BE003,DK088,0590,1
BE003,NL049,0590,1
BE003,DK051,0590,1
BE003,SE046,0590,1
BE003,DE304,0590,1
BE003,DK032,0591,2
BE003,NL001,0591,2
BE003,NL011,0591,1
BE003,NL021,0591,1
BE003,UK002,0591,1
BE003,NL020,0592,17
BE003,NL002,0592,7
BE003,NL031,0592,7
BE003,NL013,0592,6
BE003,NL021,0592,6
BE003,NL001,0592,6
BE003,NL003,0592,5
BE003,NL071,0592,4
BE003,NL028,0592,2
BE003,NL092,0592,2
BE003,BE004,0592,2
BE003,NL032,0592,2
BE003,DE304,0592,1
BE003,BE018,0592,1
BE003,NL051,0592,1
BE003,BE006,0592,1
BE003,DE058,0592,1
BE003,NL014,0592,1
BE003,DK022,0592,1
BE003,FR275,0592,1
BE003,UK006,0592,1
BE003,DE330,0592,1
BE003,NL019,0592,1
BE003,DE291,0592,1
BE003,DK071,0592,1
BE003,NO004,0592,1
BE003,FR044,0592,1
BE003,NL010,0592,1
BE003,NO003,0592,1
BE003,NL025,0592,1
BE003,DK121,0592,1
BE003,NL023,0592,1
BE003,NL042,0592,1
BE003,NL020,0600,2
BE003,BE004,0600,1
BE003,UK220,0600,1
BE003,BE006,0600,1
BE003,NL028,0600,1
BE003,UK019,0600,1
BE003,NL024,0600,1
BE004,UK220,0071,1
BE004,NL079,0072,2
BE004,BE005,0072,2
BE004,DK008,0095,2
BE004,UK051,0122,1
BE004,BE010,0122,1
BE004,BE005,0122,1
BE004,NL071,0122,1
BE004,NL065,0124,1
BE004,BE006,0134,5
BE004,NL001,0144,1
BE004,BE005,0152,2
BE004,NL024,0152,1
BE004,NL056,0152,1
BE004,BE005,0159,107
BE004,NL048,0159,12
BE004,NL028,0159,8
BE004,NL034,0159,8
BE004,BE017,0159,7
BE004,NL038,0159,7
BE004,NL025,0159,6
BE004,BE006,0159,6
BE004,BE007,0159,6
BE004,DE160,0159,6
BE004,DE070,0159,5
BE004,NL094,0159,5
BE004,NL001,0159,5
BE004,DE151,0159,4
BE004,DE144,0159,4
BE004,DE063,0159,4
BE004,NL044,0159,2
BE004,DE367,0159,2
BE004,NL032,0159,2
BE004,NL056,0159,2
BE004,NL050,0159,2
BE004,NL026,0159,2
BE004,DE065,0159,2
BE004,NL051,0159,2
BE004,NL049,0159,2
BE004,DE137,0159,2
BE004,RU002,0159,1
BE004,DE068,0159,1
BE004,DE145,0159,1
BE004,DE096,0159,1
BE004,NL024,0159,1
BE004,DE049,0159,1
BE004,NL020,0159,1
BE004,DE157,0159,1
BE004,NL107,0159,1
BE004,NL045,0159,1
BE004,DE128,0159,1
BE004,RU046,0159,1
BE004,DE448,0159,1
BE004,NL060,0159,1
BE004,DE404,0159,1
BE004,NL015,0159,1
BE004,BE006,0161,2
BE004,NL032,0161,1
BE004,NL071,0161,1
BE004,NL032,0173,1
BE004,BE006,0173,1
BE004,FR062,0173,1
BE004,NL009,0173,1
BE004,BE005,0173,1
BE004,BE005,0179,2
BE004,NL096,0179,1
BE004,BE005,0184,13
BE004,DK053,0184,2
BE004,UK001,0184,2
BE004,NL040,0184,1
BE004,NL096,0184,1
BE004,UK040,0184,1
BE004,FR060,0184,1
BE004,BE005,0186,427
BE004,BE006,0186,11
BE004,BE010,0186,7
BE004,SE031,0186,1
BE004,DK111,0186,1
BE004,UK046,0186,1
BE004,NL038,0186,1
BE004,NL079,0186,1
BE004,NL023,0186,1
BE004,DE122,0186,1
BE004,BE005,0189,1
BE004,BE005,0191,4
BE004,DK111,0194,1
BE004,DE317,0194,1
BE004,BE006,0196,1
BE004,BE005,0424,2
BE004,BE006,0424,2
BE004,NL068,0424,1
BE004,DK111,0424,1
BE004,FR033,0424,1
BE004,NL020,0429,2
BE004,NL055,0429,1
BE004,EE070,0429,1
BE004,DK098,0429,1
BE004,LV016,0429,1
BE004,NL068,0429,1
BE004,DK043,0429,1
BE004,BE006,0450,4
BE004,NL032,0450,3
BE004,NL020,0450,3
BE004,NL028,0450,3
BE004,FR051,0450,2
BE004,FR060,0450,2
BE004,UK077,0450,2
BE004,DK111,0450,2
BE004,NL029,0450,1
BE004,DE094,0450,1
BE004,NL040,0450,1
BE004,NL003,0450,1
BE004,NL024,0450,1
BE004,NL010,0450,1
BE004,NL001,0450,1
BE004,NL027,0450,1
BE004,UK003,0450,1
BE004,NL013,0450,1
BE004,BE030,0450,1
BE004,NL038,0456,4
BE004,BE011,0456,3
BE004,NL020,0456,1
BE004,NL015,0456,1
BE004,BE005,0456,1
BE004,BE006,0456,1
BE004,NL029,0456,1
BE004,FR060,0456,1
BE004,UK002,0456,1
BE004,NL024,0456,1
BE004,BE005,0469,1
BE004,BE006,0469,1
BE004,ES255,0470,1
BE004,FR051,0470,1
BE004,ES244,0470,1
BE004,FR033,0470,1
BE004,FR134,0470,1
BE004,BE006,0477,2
BE004,NL020,0477,2
BE004,NL032,0477,1
BE004,FR024,0477,1
BE004,NL001,0485,1
BE004,NL038,0485,1
BE004,DE331,0485,1
BE004,FR023,0486,1
BE004,BE006,0493,10
BE004,BE005,0493,3
BE004,FR033,0493,2
BE004,NL023,0493,2
BE004,NL028,0493,2
BE004,FR239,0493,1
BE004,DE289,0493,1
BE004,FR064,0493,1
BE004,SE065,0493,1
BE004,UK007,0493,1
BE004,FR215,0493,1
BE004,FR110,0493,1
BE004,FR031,0493,1
BE004,ES033,0493,1
BE004,ES037,0493,1
BE004,NL076,0493,1
BE004,DK113,0493,1
BE004,UK077,0496,1
BE004,UK074,0497,1
BE004,PL013,0501,3
BE004,SE055,0501,1
BE004,BE006,0502,1
BE004,BE006,0512,4
BE004,NL020,0512,3
BE004,UK077,0512,3
BE004,SE061,0512,3
BE004,SE055,0512,3
BE004,FI083,0512,2
BE004,FR032,0512,2
BE004,UK040,0512,1
BE004,PL013,0512,1
BE004,FR051,0512,1
BE004,FR101,0512,1
BE004,NL001,0512,1
BE004,NL028,0512,1
BE004,NL032,0512,1
BE004,FR030,0512,1
BE004,DK053,0512,1
BE004,BE006,0517,3
BE004,BE011,0517,1
BE004,BE005,0517,1
BE004,SE061,0517,1
BE004,DE289,0517,1
BE004,FR051,0517,1
BE004,DK111,0517,1
BE004,NL039,0517,1
BE004,NL029,0517,1
BE004,UK049,0517,1
BE004,IT076,0517,1
BE004,BE006,0518,1
BE004,BE005,0519,9
BE004,BE006,0519,4
BE004,FR045,0519,2
BE004,DE129,0519,1
BE004,DE304,0519,1
BE004,NL042,0519,1
BE004,BE011,0519,1
BE004,ES210,0519,1
BE004,NL032,0519,1
BE004,ES237,0519,1
BE004,FR064,0519,1
BE004,DE136,0519,1
BE004,FR051,0519,1
BE004,UK068,0519,1
BE004,GR015,0519,1
BE004,SE061,0519,1
BE004,ES119,0532,1
BE004,FR239,0532,1
BE004,NL056,0532,1
BE004,BE005,0532,1
BE004,DK111,0538,1
BE004,FR051,0541,2
BE004,UK001,0541,1
BE004,FR198,0541,1
BE004,BE006,0541,1
BE004,FR060,0541,1
BE004,BE007,0545,1
BE004,FR032,0545,1
BE004,FR051,0545,1
BE004,FR051,0546,2
BE004,FR045,0546,1
BE004,FR062,0546,1
BE004,DE058,0546,1
BE004,NL045,0546,1
BE004,NL032,0546,1
BE004,UK066,0546,1
BE004,NL009,0546,1
BE004,PT021,0548,1
BE004,UK014,0548,1
BE004,BE006,0554,2
BE004,DK111,0554,1
BE004,SE061,0554,1
BE004,BE005,0556,3
BE004,FR102,0556,1
BE004,BE006,0556,1
BE004,ES008,0556,1
BE004,SE061,0556,1
BE004,NL020,0561,2
BE004,UK077,0561,1
BE004,UK042,0561,1
BE004,HU026,0575,9
BE004,HU022,0575,4
BE004,BE011,0575,3
BE004,BE006,0575,2
BE004,FR108,0575,1
BE004,HU002,0575,1
BE004,FR064,0575,1
BE004,NL024,0575,1
BE004,EE067,0578,1
BE004,DE091,0578,1
BE004,BE006,0582,103
BE004,BE018,0582,26
BE004,NL038,0582,23
BE004,NL020,0582,20
BE004,BE005,0582,19
BE004,NL001,0582,14
BE004,BE010,0582,14
BE004,NL044,0582,13
BE004,BE008,0582,11
BE004,DE304,0582,11
BE004,FI078,0582,10
BE004,NL028,0582,9
BE004,NL071,0582,8
BE004,NL073,0582,8
BE004,NL034,0582,8
BE004,BE011,0582,8
BE004,NL042,0582,7
BE004,BE012,0582,7
BE004,NL052,0582,7
BE004,DK111,0582,7
BE004,FI083,0582,6
BE004,DE045,0582,6
BE004,PL080,0582,6
BE004,DE058,0582,6
BE004,NL057,0582,6
BE004,NL056,0582,5
BE004,NL076,0582,5
BE004,DK001,0582,5
BE004,NL094,0582,5
BE004,NL024,0582,5
BE004,DK011,0582,4
BE004,UK073,0582,4
BE004,DK130,0582,4
BE004,BE013,0582,4
BE004,DK075,0582,4
BE004,NL031,0582,4
BE004,DK110,0582,4
BE004,DE275,0582,4
BE004,SE060,0582,4
BE004,BE007,0582,4
BE004,NL013,0582,4
BE004,NL009,0582,3
BE004,DE044,0582,3
BE004,LT030,0582,3
BE004,NL010,0582,3
BE004,DK088,0582,3
BE004,PL054,0582,3
BE004,FI092,0582,3
BE004,DE027,0582,3
BE004,DK047,0582,3
BE004,DK100,0582,3
BE004,NL049,0582,3
BE004,PL015,0582,3
BE004,DE004,0582,3
BE004,NL051,0582,3
BE004,DK086,0582,3
BE004,DK109,0582,3
BE004,SE037,0582,2
BE004,FR051,0582,2
BE004,SE007,0582,2
BE004,FI042,0582,2
BE004,DK084,0582,2
BE004,NL068,0582,2
BE004,DE307,0582,2
BE004,EE067,0582,2
BE004,NL029,0582,2
BE004,NL054,0582,2
BE004,DE291,0582,2
BE004,FR042,0582,2
BE004,NL027,0582,2
BE004,DK089,0582,2
BE004,DE081,0582,2
BE004,FI062,0582,2
BE004,EE020,0582,2
BE004,UK007,0582,2
BE004,FI065,0582,2
BE004,PL012,0582,2
BE004,LV018,0582,2
BE004,SE063,0582,2
BE004,UK039,0582,2
BE004,NL086,0582,2
BE004,DE630,0582,2
BE004,DK036,0582,2
BE004,FI028,0582,2
BE004,BE021,0582,2
BE004,NL032,0582,2
BE004,BE009,0582,2
BE004,FR045,0582,2
BE004,DE043,0582,2
BE004,NL107,0582,2
BE004,LT002,0582,2
BE004,LT054,0582,2
BE004,BE017,0582,2
BE004,LV052,0582,2
BE004,NL021,0582,2
BE004,NL026,0582,2
BE004,NL096,0582,2
BE004,DE006,0582,2
BE004,BE023,0582,2
BE004,LT009,0582,2
BE004,NL089,0582,2
BE004,DK076,0582,2
BE004,NL085,0582,1
BE004,LT032,0582,1
BE004,DE288,0582,1
BE004,EE059,0582,1
BE004,NL098,0582,1
BE004,UK077,0582,1
BE004,LV030,0582,1
BE004,NL083,0582,1
BE004,NL082,0582,1
BE004,DK030,0582,1
BE004,UK016,0582,1
BE004,DK072,0582,1
BE004,DK128,0582,1
BE004,NL002,0582,1
BE004,SE026,0582,1
BE004,NO048,0582,1
BE004,DE160,0582,1
BE004,NL053,0582,1
BE004,FI059,0582,1
BE004,FI090,0582,1
BE004,UK058,0582,1
BE004,NL106,0582,1
BE004,DE063,0582,1
BE004,FR061,0582,1
BE004,DE155,0582,1
BE004,DK024,0582,1
BE004,NL012,0582,1
BE004,FI041,0582,1
BE004,DE107,0582,1
BE004,NL097,0582,1
BE004,FI044,0582,1
